scene_token,name,location,vehicle,num_samples,n_lidar_samples_seen,description,th_barrier,th_bicycle,th_bus,th_car,th_const_veh,th_motorcycle,th_pedestrian,th_traffic_cone,th_trailer,th_truck,vx_drive_surf,vx_other_flat,vx_sidewalk,vx_terrain,vx_manmade,vx_vegetation
a499ee875da34e2b9655afb999edb8a9,scene-0346,singapore-onenorth,n015,40,40,Cross intersection; scooter; nature; peds crossing,0,19,0,111,0,19,97,0,0,29,401280,0,137619,618290,57727,1084144
af128e79b77a4a4b8bfcd997c320b2a9,scene-0347,singapore-onenorth,n015,39,39,Avoid parked cars; lane change; stop at intersection; ped,0,26,0,116,0,9,482,28,0,20,455807,13705,148451,207935,535638,159228
566311b8201e416f9f99463656dcadce,scene-0348,singapore-onenorth,n015,40,40,Turn right; bus; peds; narrow street,42,40,22,359,0,0,350,67,0,50,497916,4171,160610,397390,473815,401992
c24317a5c0cb4f5c9fd31740eb1152f2,scene-0349,singapore-onenorth,n015,39,39,Cones; parked car blocking ego vehicle; wait and overtake,0,6,0,94,0,0,99,218,0,0,174506,0,160463,271198,293497,705352
d825d5544592463e8c138473502dfeea,scene-0350,singapore-onenorth,n015,39,39,Nature; parked truck; peds; peds with luggage; sitting ped; parked bicycles; bridge; taxi; concrete truck; turn left; stopped truck,0,50,20,80,0,0,298,42,0,80,378950,209,355894,582005,435153,539088
a99120daccb24bcd941b33e6e03bf718,scene-0351,singapore-onenorth,n015,40,40,Turn left; parked bus; concrete truck; turn left,721,0,40,56,24,0,48,34,0,120,197232,1816,107153,530781,65663,1753631
1d914f73a4a243c3acac50d24f083aac,scene-0352,singapore-onenorth,n015,40,40,Follow concrete truck; construction; traffic cones on the opposite side of the road,2759,0,11,112,60,0,238,161,33,52,313021,0,165093,396130,255847,960364
6746ba640c0e45c7961efbe6af51757e,scene-0353,singapore-onenorth,n015,39,39,Start at intersection; cross intersection; construction; parked bicycle; stop at intersection,393,58,0,266,101,9,140,37,0,81,348397,1776,152206,255465,234017,673580
312102fd97de4bd4859374946e24ccdc,scene-0354,singapore-onenorth,n015,39,39,Start at intersection; truck; bus; construction zone; parked bicycle,992,12,20,122,31,0,305,58,0,179,358403,22885,134017,248801,263383,959211
2f093cad7209436aa06e103bfe062857,scene-0355,singapore-onenorth,n015,39,39,Construction worker; construction; blocking us; then giving sign to start,1220,0,48,595,78,0,2163,872,0,51,215329,8936,109726,163125,296042,402075
7bcc4753bdb64d2cb407b55cc4e4527f,scene-0356,singapore-onenorth,n015,39,39,Arrive at intersection; construction; digger turning; peds crossing; bus,1573,0,51,549,39,65,589,616,0,214,255783,14671,96184,153033,246186,500766
f0294478e1994642bac453f1e84610df,scene-0357,singapore-onenorth,n015,41,41,Wait at intersection; digger turning; peds; construction; worker putting down cones,1608,0,0,641,41,40,1088,880,0,70,178439,10292,106853,39682,208396,418457
2121cc12888e47ce856dc5391f202594,scene-0358,singapore-onenorth,n015,40,40,Wait at intersection; construction; heavy vehicle reversing; several peds waiting for crossing,1603,0,29,377,80,50,1146,964,0,115,205771,6588,48017,96424,199977,392659
2987b4494fcc4639bdd6d714a94b2c72,scene-0359,singapore-onenorth,n015,40,40,Bus stop; parked bicycle; sparsely populated with peds; parking lot,0,117,0,410,16,0,432,111,0,60,371730,19765,78118,224182,510477,277191
cf10376382b74af1975be86f7190df20,scene-0360,singapore-onenorth,n015,40,40,Parking lot; worker cleaning; garbage; traffic cones; knocked over traffic cone,21,9,6,1580,0,0,139,244,0,12,213694,533,109291,116750,539093,442288
212b65c558254e2084489bf76e371e1a,scene-0361,singapore-onenorth,n015,40,40,Parking lot; turn left; cone,0,0,77,742,0,0,167,167,0,15,226591,0,47828,208549,463761,401540
4098aaf3c7074e7d87285e2fc95369e0,scene-0362,singapore-onenorth,n015,40,40,Ped; parking lot; parked scooter; turn left,0,0,0,842,0,65,103,43,0,28,289447,0,24196,165816,397570,185901
88084e0150d64dd1949a9cf1493e5188,scene-0363,singapore-onenorth,n015,41,41,Turn right; oncoming scooter; parked trucks,0,83,35,82,0,0,113,12,0,111,383630,17019,119573,306043,518394,295175
f13bd38bf9b64d579a63d4e7d750f592,scene-0364,singapore-onenorth,n015,40,40,Followed by scooter; peds; bus stop; parked trucks; bus stop; parked bicycles; bicyclist,0,105,17,313,0,94,136,47,0,120,331690,276,91119,91970,562004,278812
8dd4349e80c345afac455cf76074f028,scene-0365,singapore-onenorth,n015,40,40,Jaywalker; offloading truck; parked bicycle,0,59,4,195,0,15,226,136,0,153,611167,153,137378,293395,536044,524518
792b78f6cbcf413c821cb591630cddfb,scene-0366,singapore-onenorth,n015,40,40,Weirdly stopped car; turn right at intersection; ped crossing,0,40,14,179,0,0,300,0,0,66,515557,14678,127935,249693,494840,454960
4ea72ee843914a6cbd755e39f2489156,scene-0367,singapore-onenorth,n015,40,40,Buses; turn right,0,0,15,0,0,0,0,0,0,65,276371,1398,47313,1229896,116155,456207
54cdaaae372d421fa4734d66f51a8c48,scene-0368,singapore-onenorth,n015,40,40,Arrive at busy intersection,955,0,0,349,11,0,25,150,0,119,426220,6596,99311,419557,166149,187954
a1b51c02d8414856a86c0c37e4789c2f,scene-0369,singapore-onenorth,n015,40,40,Start at busy intersection; turn right; multiple scooters crossing,418,0,69,187,0,134,0,59,0,65,762705,33063,95640,416493,215456,133676
105c227c304b4cb18e98a5be6b2d8302,scene-0370,singapore-onenorth,n015,40,40,Parked truck; cones; sitting peds; peds; chicken on the road,0,80,4,369,0,47,200,197,0,95,457975,0,112129,172755,515631,477948
17302a41218442ffbb0b094adb0669ab,scene-0371,singapore-onenorth,n015,40,40,Peds; parked bus; oncoming scooter; parked bicycles; parked trucks; buses; wait at intersection,0,52,73,84,0,11,133,0,0,108,272401,9537,107168,159517,444222,216552
b68cfa7e0bd64bd395fd922d750cfdd2,scene-0372,singapore-onenorth,n015,40,40,Turn left; peds; parked bicycle; bus stop,0,40,0,489,0,0,179,208,0,133,324730,15136,81150,211395,567566,317560
10dfdae842b543938a230f25a1e9f934,scene-0373,singapore-onenorth,n015,40,40,Parking lot; peds; construction; a car doing reverse parking,140,0,0,1525,0,0,188,74,0,52,181278,33657,26706,86004,442439,390099
7463b2d752f0464f803b07a945ee7c5a,scene-0374,singapore-onenorth,n015,41,41,Parking lot; vehicle reverses into parking spot,205,0,0,1419,0,0,119,78,0,34,106188,6060,2337,80640,288826,372216
28d385e6db0e495da3a606b58e2432f0,scene-0375,singapore-onenorth,n015,40,40,Parking lot; turn right; peds,17,0,0,1074,0,0,299,67,0,0,221635,9414,40194,239526,496157,471093
f05ec45554f842ccb523caf326750f13,scene-0376,singapore-onenorth,n015,41,41,Parking lot; peds; oncoming scooter,0,105,0,842,28,28,189,127,0,104,438158,0,85703,254133,596777,354640
0cc28fe2c1064fb9a51f1647c28ca564,scene-0377,singapore-onenorth,n015,40,40,Lane change; cyclist on side walk; construction; left turn,477,158,0,169,0,0,179,68,0,40,454762,3773,188153,328557,435964,532819
fdf4384c1fce4a16aad939d8417bccd6,scene-0378,singapore-onenorth,n015,40,40,Construction zone; excavator; workers; nature; parked buses; ped,222,23,74,48,27,0,194,204,0,66,379740,371,93078,426758,275356,457556
90d616aaefc4429380388205ebb23398,scene-0379,singapore-onenorth,n015,39,39,Parked cars; tricycle; narrow road; overtake; sitting peds; passed by electric vehicle,0,44,0,57,0,36,316,0,0,0,193973,0,158643,417838,417540,493820
1c89941a6935484182ca19eddcd3bc77,scene-0380,singapore-onenorth,n015,41,41,Parked cars; give way for oncoming vehicle,0,5,0,175,0,0,103,0,0,0,137482,1532,76219,477094,201598,471567
eba4b7c19b5f48289e105937d03e5222,scene-0381,singapore-onenorth,n015,40,40,Ped crossing; peds; construction; parked bicycles; turn right,1161,105,0,138,33,0,351,60,0,64,329022,39,76269,427992,231045,971856
2dc89e0f9c6c4dbab908d341fab020c6,scene-0382,singapore-onenorth,n015,40,40,Turn left; parking lot; peds; parked motorcycles,0,8,0,2150,0,283,48,6,0,21,336389,262,49290,83840,631945,171105
e0a22086a94f48e5bbd4c4e7916b2106,scene-0383,singapore-onenorth,n015,40,40,Peds sitting; turn left; parked bicycle; jaywalker,0,77,0,31,0,0,433,0,0,0,256574,5702,236360,523875,703996,513146
25f40f7316954a3e978e24d691e1a117,scene-0384,singapore-onenorth,n015,40,40,Pass vehicles; turn right; person getting off scooter,0,0,0,0,0,36,122,0,0,64,223295,0,139583,621553,90269,999939
d0de3bf834b747179080898725b0f21d,scene-0385,singapore-onenorth,n015,40,40,Turn left; construction; peds; parked bicycle; turn left,918,22,0,244,37,16,171,265,0,30,458086,43496,73958,249597,394175,544860
11058d54abcd4829828523040372ce05,scene-0386,singapore-onenorth,n015,40,40,Start at intersection; turn right; scooter; peds,0,0,65,76,0,34,38,0,0,21,355964,0,153097,584203,52829,1296522
3359935281a34136992997acab7cdddd,scene-0388,boston-seaport,n008,41,41,Cross intersection; bridge; arrive at intersection,0,0,0,558,41,0,29,210,41,123,540083,79841,190924,15730,355602,155887
a5887dd5d6d947e4af581b915716d51c,scene-0389,boston-seaport,n008,40,40,Go straight; parked cars; dense traffic; bicycle rack; truck with empty trailer,0,40,0,778,0,0,209,0,13,170,438880,6755,214310,72926,371252,412873
6295f0119c5c44d8a75e0016517a172d,scene-0390,boston-seaport,n008,40,40,Go straight; parked cars; bendy bus,0,0,40,858,62,0,409,75,27,180,338229,10121,176649,24347,281243,274465
ed97ee6a3b444ba7800641baab057556,scene-0391,boston-seaport,n008,40,40,Go straight; two bicycles; turn right; two bendy busses,8,48,76,569,57,0,117,71,189,571,494763,0,125912,43036,299576,146785
d987908d74794138b07d1237887bb441,scene-0392,boston-seaport,n008,40,40,Cross intersection; bicyclist crossing; school bus; bicycle rack; jaywalker; peds; parked scooter,258,21,40,318,14,9,61,46,22,617,444840,70,203662,109852,403891,320757
62696ecd66a3445da436ce2d87ee3501,scene-0393,boston-seaport,n008,40,40,Turn right; reflections; parked cars,0,0,43,402,0,7,154,13,63,63,432708,0,192350,54816,418104,327870
181bf34123514c329e2cef72847607a4,scene-0394,boston-seaport,n008,40,40,Parked cars; jaywalker,36,0,0,1262,0,0,173,8,0,95,461802,0,80744,2396,476832,84182
dbfd4af0e0d744858e796ec69826e673,scene-0395,boston-seaport,n008,40,40,Ped walking dog; peds; parking lot; truck; parked motorcycle,0,15,0,1368,0,31,185,0,0,58,414543,0,152023,24650,353630,444631
fab5dcdfa43b4cce99da3ddf6718cc2a,scene-0396,boston-seaport,n008,40,40,Parked cars; parking lot; peds,0,0,0,1886,0,0,225,4,0,17,385438,0,132428,31292,227525,428274
fd2d419d4cf84a2d84922b9b7d2cea4d,scene-0397,boston-seaport,n008,40,40,Stroller; peds; dense traffic; turn left,0,4,0,1023,0,74,562,0,0,172,300375,0,82673,7792,501789,148699
b519ec833e23450a8bd3340b67f2516b,scene-0398,boston-seaport,n008,41,41,Very dense traffic; congestion; overtake car; peds,0,31,62,876,0,55,213,0,0,130,229035,0,67108,0,594257,25056
36349e9caeff483e9d8d25e9743b9f5b,scene-0399,singapore-hollandvillage,n015,41,41,Wait at highway-like intersection; many cars; motorcycle; trash cans,0,0,41,1155,0,13,0,59,0,115,280701,11768,35240,44515,282571,506406
9f5f2211d6f943a89dd87bbe9703539d,scene-0400,singapore-hollandvillage,n015,40,40,Wait at highway-like intersection; many cars; truck,0,0,40,721,0,0,0,40,0,69,252611,15713,20065,36006,263943,499238
ced236f5da704cbcb41249bb6ecc8b68,scene-0401,singapore-hollandvillage,n015,40,40,Turn right; residential area; construction; narrow road; motorcycle,85,7,25,421,8,12,13,91,0,84,703479,5303,114564,139525,448702,812153
1847e3fc11ab466d95f82e6c7031f33d,scene-0402,singapore-hollandvillage,n015,40,40,Residential area; many cars on the opposite lane; garbage bins,0,6,0,242,0,0,3,0,0,43,608188,0,102846,159099,631770,535945
f2e4460c1fd149ec8068626837f20013,scene-0403,singapore-hollandvillage,n015,41,41,Residential area; parked bike; rubbish bins; sitting peds; motorcycle,11,42,0,119,0,9,77,0,0,33,389706,3114,118523,452641,507834,649044
295c6c85275e4376bc8446b4a76504cd,scene-0405,singapore-hollandvillage,n015,40,40,Residential area; turn right; cross intersection; parked bike; lot of trash bins,0,31,0,144,0,8,68,0,0,43,377819,28345,134318,588160,377282,819396
83ffc453d209404781ea4574d77adb22,scene-0406,singapore-hollandvillage,n015,40,40,Residential area; many trash cans; jaywalker; ped with bags; parked scooter; parked vehicles,0,5,0,138,0,0,24,0,0,34,277171,0,110259,75057,599302,536683
c34206e65a1442828b950b0ca52098b7,scene-0407,singapore-hollandvillage,n015,40,40,Residential area; taxi turn right; rubbish bins (pushable pullable objects); parked bicycles; parked cars,0,17,0,159,0,82,62,10,0,40,235947,0,66147,124644,618467,635773
268099669c954f429087081530094337,scene-0408,singapore-hollandvillage,n015,41,41,Residential area; narrow road; overtake stopped car; peds; parked trucks,0,0,0,130,0,0,79,0,0,122,191541,0,117487,59999,575231,545404
5c6620829a1f492b8482218670aa0541,scene-0410,singapore-hollandvillage,n015,40,40,Residential area; bicycle; bump,0,30,0,52,0,13,0,26,0,24,277101,0,63298,89971,733432,539782
ceca737af78440118b7b394a54723454,scene-0411,singapore-hollandvillage,n015,41,41,Residential area; parked bike; rubbish bins,0,48,0,136,0,0,1,17,0,0,319618,61,26364,80624,753755,596473
055a607b74e04001adef097225a8661a,scene-0412,singapore-hollandvillage,n015,41,41,Residential area; rubbish bins; ped holds umbrella,0,28,0,79,0,0,62,0,0,30,286796,311,83839,171691,602764,668368
5035adcd18d34d4783c2ccb41db998c1,scene-0413,singapore-hollandvillage,n015,41,41,Nature; trash cans; narrow road; bump; cross intersection; barricade; construction; parked bicycle; trash bags; van turning,119,23,0,114,0,0,0,89,0,1,314299,3411,83599,184152,578017,690599
05d5241d4d5a4c2a9c670dc8c9853c74,scene-0414,singapore-hollandvillage,n015,41,41,Residential area; turn right; parked bike; narrow road; oncoming vehicle; trash cans,177,23,0,124,0,0,0,22,0,14,204312,435,87731,156126,312234,918646
3be5ff913abf449bac92ce2d2a4cffa0,scene-0415,singapore-hollandvillage,n015,40,40,Residential area; movable trash cans; nature; van turn left; ped,0,0,0,68,0,0,27,0,0,9,226383,0,84117,72510,294118,873214
bd916d78cb3149999182fb3ce4eb8a8d,scene-0416,singapore-hollandvillage,n015,41,41,Nature; garbage bins; driving uphill on narrow road; peds; oncoming car,0,0,0,25,0,0,27,0,0,12,623932,0,59074,134726,350726,1086497
4b5bf3f4668d44fea9a676e9c4a8a79e,scene-0417,singapore-hollandvillage,n015,40,40,Nature; overtake parked van; rubbish bins,0,0,0,59,0,0,28,8,0,3,186320,0,6409,118118,236443,714370
b526c20f7eed49f0886cdb4ba6b733e8,scene-0418,singapore-hollandvillage,n015,41,41,Nature; construction worker,0,0,0,16,0,0,82,315,0,69,170192,0,23379,100892,364179,846578
8c84164e752a4ab69d039a07c898f7af,scene-0419,singapore-hollandvillage,n015,41,41,Residential area; trash cans; stroller; arrive at intersection,15,40,0,111,0,0,26,39,0,11,338095,2,97914,47826,530401,546323
c7b8d96173bf41dc8df8c0d16adfc71e,scene-0420,singapore-queenstown,n015,41,41,Exit parking lot; turn left; peds; parked bicycle; arrive at intersection,0,0,41,1313,0,55,206,0,0,35,609166,0,39586,436767,256391,973352
fb255bba9b6a4f37a8894e336d2136f1,scene-0421,singapore-queenstown,n015,41,41,Gate; peds at sidewalk; following by a bus; slope,0,0,47,212,0,18,192,0,0,0,388742,2783,116845,376063,313960,406798
9ac6dff089a84a6d8f066122443a10db,scene-0422,singapore-queenstown,n015,40,40,Buses; overtake stopped car; peds; arrive at intersection,0,0,76,115,0,0,417,0,0,10,576834,0,187991,644451,369669,791831
47cfdbcf14fe47d2a3b9e7e5b46d8a36,scene-0423,singapore-queenstown,n015,41,41,Many peds; peds walking in street; turn left; parking lot,0,0,40,723,0,5,830,15,0,26,467508,7333,171328,354303,234841,620680
4deb245e67374cd88e64d6557b652841,scene-0424,singapore-queenstown,n015,41,41,Bump; peds; bus; turn left,0,0,23,444,0,0,247,120,0,15,626715,0,240392,656601,238981,566361
48ff8fee13c344ed843af3eec8f9b94b,scene-0425,singapore-queenstown,n015,41,41,Turn left; scooter; turn left; bus with advertising,0,74,12,186,0,24,230,0,0,9,385986,14,149310,275794,469758,871024
034256c9639044f98da7562ef3de3646,scene-0426,singapore-queenstown,n015,41,41,Bus; unloading van; peds; parking lot; parked bicycles,0,24,46,415,0,11,236,0,0,15,579480,654,225299,444037,511702,691617
88abbe4f3b37466791b2ae58490044d9,scene-0427,singapore-queenstown,n015,41,41,Parking lot; many peds; bump; buses; congestion,0,0,96,452,0,8,691,0,0,21,134931,7826,109267,329802,475589,199565
240d15482599449a9bd0432fbfa688ab,scene-0428,singapore-queenstown,n015,41,41,Avoid congestion; drive uphill; barriers; peds in sidewalk,39,0,99,409,0,20,166,0,0,0,1067568,756,307590,1029633,365847,1074263
9c83e438973e4824853e6a38928ca4ff,scene-0429,singapore-queenstown,n015,40,40,Half-open parking garage; parked scooters; oncoming scooter; parked car; peds; barricade,133,4,0,627,20,86,44,12,0,36,530416,4516,198977,338926,786545,762367
d1455a9d8add42dba52beac59a67259c,scene-0430,singapore-queenstown,n015,41,41,Nature; garbage,24,0,0,103,0,0,40,0,0,0,254431,0,80945,254764,487565,774118
c8e6213038884d05907b1edd7e55552e,scene-0431,singapore-queenstown,n015,41,41,Nature; low traffic; ped; parked scooters; closed road; cars,0,0,20,137,0,62,89,96,0,22,342649,21,80633,199217,500937,699007
d4c560022dda448dabb0b60fb62dd6ba,scene-0432,singapore-queenstown,n015,40,40,Nature; parking bay; bus stop; many peds; oncoming scooter; bump,0,0,33,138,0,23,422,0,0,36,266649,0,103185,155342,607224,552282
f8ef029224b84d14843db98a76a7f4a1,scene-0433,singapore-queenstown,n015,41,41,Unusual buildings; ped; slope; low traffic,0,0,0,60,0,8,14,0,0,0,493849,25,156698,380055,615377,305671
e0a212aafd574781b122a6ba66599a1e,scene-0434,singapore-queenstown,n015,41,41,Unusual buildings; crosswalk; bump; low traffic,0,0,0,42,0,0,0,19,0,0,372082,0,166389,149722,609620,398927
e2d9a52b37bd4b63b913777ef77b2d4f,scene-0435,singapore-queenstown,n015,40,40,Unusual buildings; slope; turn right; peds; parking lot; parked cars,0,0,0,240,0,8,94,61,0,2,853123,10788,235885,365828,370072,1049901
773e6b4f990f4044bed5ea7036ea7c3b,scene-0436,singapore-queenstown,n015,40,40,Turn left; scooter; arrive at intersection,0,0,24,475,0,14,98,0,0,49,450669,1411,84529,341297,235540,660712
2a721a8d80e04e4e82709e6150f5196a,scene-0437,singapore-queenstown,n015,40,40,Low traffic; cross intersection; crosswalk; truck; bus,66,0,8,14,0,0,16,26,0,19,317513,18934,110662,137034,420846,642739
5af1f9db65e04747aa3ca8364037c49b,scene-0438,singapore-queenstown,n015,41,41,Peds; bus stop; barriers,85,0,32,28,0,0,138,1,0,5,417001,19112,152566,100082,512847,827082
261e8288cf5647e396ab584e210e4ba1,scene-0439,singapore-queenstown,n015,41,41,Parking lot; peds; parked bicycle,29,4,0,340,21,106,75,61,0,37,929488,64758,315005,394945,373200,942075
64e1ad8a976542ab86c427d714550d06,scene-0440,boston-seaport,n008,41,41,Rain; small crane; parking lot,0,0,0,861,24,0,6,277,0,179,386056,1794,53986,2394,519624,160346
93481c2504474ca0b21d4abbab2cf3cf,scene-0441,boston-seaport,n008,40,40,Rain; cross intersection; lane change; parking lot,0,0,0,2508,0,0,0,103,0,329,323997,10744,81710,4159,201087,320628
e54f4a36a8b94aebbe4189186dee8f05,scene-0442,boston-seaport,n008,41,41,Rain; parked truck trailers; parked cars,0,22,0,725,0,6,0,196,153,340,301627,1588,70732,5778,233200,69073
6193fac132614eb1a09dcbf3f359460f,scene-0443,boston-seaport,n008,41,41,Rain; crane; parking lot; overtake stopped vehicle; ped,225,0,0,1142,75,0,28,12,0,214,163934,0,83294,78533,265386,279844
a2e3c0a763c04e56a5e26611eb69395b,scene-0444,boston-seaport,n008,41,41,Rain; parked vehicles; parking lot; bendy bus,0,4,50,1316,13,18,0,44,0,202,254996,3,110517,61004,380146,135558
bed12977df5a41dcb97ac69eeae3682c,scene-0445,boston-seaport,n008,40,40,Rain; parking lot,32,0,43,953,25,41,115,4,16,276,267119,4228,155174,247370,398524,586631
ae643c14ded14e6ea74f8c8605200ed1,scene-0446,boston-seaport,n008,41,41,Rain; turn left; turn left,13,0,0,790,0,0,177,63,0,82,467307,0,173440,165438,469020,485912
e757a98aa8794d448f65f5966b8ac954,scene-0447,boston-seaport,n008,40,40,Rain; parking lot; turn left,31,0,0,942,0,0,0,40,577,614,359849,45136,72762,66626,188447,521273
2575c1870ede486b8568279b4731e47e,scene-0448,boston-seaport,n008,41,41,Rain; parked trailers; parked trucks; fence; excavator; barriers; parked cars,279,0,0,108,33,0,10,51,617,238,375589,0,6006,11163,407898,66173
e3d714da71d2477695a055716ede7130,scene-0449,boston-seaport,n008,41,41,Rain; parking lot; turn left; barriers; traffic cones,350,0,3,453,28,0,0,343,43,225,259660,0,8321,6463,444407,31227
0ced08ea43754420a23b2fbec667a763,scene-0450,boston-seaport,n008,40,40,Rain; parking lot; many trucks; peds,163,0,0,620,41,0,126,41,357,417,342711,0,37723,23806,512683,69556
9f3c8453d03d4df5946444757376b826,scene-0451,boston-seaport,n008,40,40,Rain; turn right; truck,57,0,0,644,11,0,0,0,142,127,293704,2741,102195,95683,456127,458359
f69f7b4cefb7493bb1a8185f6f01d137,scene-0452,boston-seaport,n008,40,40,Rain; wet ground; bendy bus; parked car,0,0,54,472,0,0,31,30,70,258,295298,0,94032,111535,299498,298002
e0b14a8e11994763acba690bbcc3f56a,scene-0453,boston-seaport,n008,41,41,Rain; turn right; truck,0,0,0,1032,0,84,19,27,38,89,205745,0,100367,123119,330266,533291
b0c4f9a7680142d8add66f69e5f20ecb,scene-0454,boston-seaport,n008,40,40,Rain; turn left; bike rack; parking lot,0,0,30,1362,25,9,277,43,42,113,257075,0,135481,119070,603593,361189
df0c3cb16cde410eba8eea191765515c,scene-0455,boston-seaport,n008,41,41,Rain; bus; jaywalker; parking lot; parked bicycle; peds; bicycle rack,0,26,34,1583,0,0,571,62,15,476,282448,32928,67095,79513,549839,344268
97ba0e14805b42f292db7f06b6d1121b,scene-0456,boston-seaport,n008,41,41,Rain; parking lot; bicycle rack; turn right; crane,0,20,0,1178,36,36,172,25,39,351,349789,0,98882,40488,447063,566125
96a410b8fe5e4b57bf69b844bfd4d28c,scene-0457,boston-seaport,n008,41,41,Rain; turn right; parking lot; wait at intersection,20,0,0,2039,0,0,118,45,24,252,438198,10225,150512,213705,161745,623011
634e7fbfe29c4a72b1ceb692b1d2ab44,scene-0458,boston-seaport,n008,41,41,Rain; turn left; bus stop; parked cars,0,15,0,1547,0,0,136,58,0,39,331831,0,183819,132136,439543,401933
2c96ff6afc9e4cf7bc8b107fce955c1f,scene-0459,boston-seaport,n008,41,41,Rain; parking lot; crane,607,0,0,1304,174,0,73,68,0,184,353446,0,73108,132804,284383,274496
4a4d09496d594c7385a1ec227bdb3a7f,scene-0461,boston-seaport,n008,41,41,Rain; turn right; heavy truck with empty trailer,227,0,0,730,36,0,0,82,18,152,371017,9784,92637,132758,222336,609179
36e3167610cc48eabcaad06a72479ac7,scene-0462,boston-seaport,n008,41,41,Rain; cross intersection; parking lot; construction vehicle,57,0,0,730,64,0,20,115,6,290,314710,57690,147005,89144,328673,345459
48ba943c3d19463a81281bf6a7078eac,scene-0463,boston-seaport,n008,40,40,Rain; FedEx truck loaded on trailer; true cone loaded on a van; arrive at intersection; parked cars; several active trucks,410,0,0,355,0,0,57,0,106,157,237415,56877,126494,33121,275145,72595
b0644660d7864451bfc4b3432bb5b47e,scene-0464,boston-seaport,n008,41,41,Rain; wait at intersection; ped crossing; towed car,369,0,0,538,0,0,114,0,41,193,148489,39996,55495,11272,214434,37284
64a3a2d22172406c848f2a92275808ba,scene-0465,boston-seaport,n008,41,41,Rain; start at intersection; wet ground; traffic cone loaded on a truck; car overtaking us,419,23,0,306,0,0,35,260,0,147,332121,54554,94288,21808,281855,131559
453453c849304ad69741891946d46453,scene-0467,boston-seaport,n008,40,40,Rain; wait at intersection; flipped cone; construction; digger; ped,280,0,8,283,40,0,26,723,0,40,64989,9264,36880,0,197869,126950
4efde86424ea4088a43faeb5158ceabf,scene-0468,boston-seaport,n008,41,41,Rain; wait at intersection; flipped cone; truck,530,0,0,241,41,0,42,152,0,41,127088,31780,62468,10787,207271,167438
1e3f0bd8063a4084b7104345b20bfb80,scene-0469,boston-seaport,n008,40,40,Rain; truck; cross intersection; ped; parked cars; bicyclist; sign trailer; bicycle rack,249,35,0,653,0,0,37,170,45,30,342319,49904,152520,0,248067,109501
010fb5bcc7984d0f8f07f99e02366df1,scene-0471,boston-seaport,n008,40,40,Rain; parked cars; construction,200,0,0,606,108,15,137,1002,0,49,325589,45259,93903,3559,238645,101805
54ec146682e24683becfeab4124e8402,scene-0472,boston-seaport,n008,40,40,Rain; construction; wheel barrows,100,0,0,367,58,0,137,1665,0,71,323586,89136,73970,19555,619489,29402
ab40eb69df49448d83628f611b2ca273,scene-0474,boston-seaport,n008,40,40,Rain; start at intersection; bridge; railing,801,0,0,427,16,0,586,339,0,23,234928,6967,57285,14273,475494,756
8b60e7e47cde43e0a7fbd66d926de14f,scene-0475,boston-seaport,n008,41,41,Rain; bridge; peds shrinking due to raindrops; turn right,64,0,0,490,21,0,798,5,0,40,429816,5096,209502,0,386049,466535
f29904c2bcdc4d78bbcac75a2b30fe38,scene-0476,boston-seaport,n008,41,41,Rain; turn right; peds; bridge; peds with umbrellas,0,0,40,523,0,0,325,19,0,145,356139,0,148344,3350,398072,329806
c7780850596641b8ab5f352d16b178e4,scene-0477,boston-seaport,n008,41,41,Rain; bridge; peds crossing; peds sidewalk stroller; wet ground,0,9,0,136,0,0,868,25,0,12,243963,0,35150,0,471444,23853
69e393da7cb54eb6bea7927a2af0d1ee,scene-0478,boston-seaport,n008,40,40,Rain; waiting traffic light; oncoming bicyclist; bike rack; peds; reflections,0,31,40,344,0,0,924,69,0,0,295605,0,163029,0,584993,80144
5fc7c5dfc56b4971b14005bc53f69908,scene-0479,boston-seaport,n008,41,41,Rain; many peds; jaywalker; bicycle rack; parked cars,0,2,0,1173,0,3,674,36,0,129,255947,0,96264,2440,618382,98428
5c76a3728b8b4d02ae20bd69fb928aa1,scene-0480,boston-seaport,n008,40,40,Rain; parked cars; bicycle; parking lot,0,39,40,1596,0,0,247,286,0,254,353977,13679,115131,3327,502953,9324
a6daedc3063b421cb3a05019e545f925,scene-0499,boston-seaport,n008,40,40,Construction zone; workers; parking lot; park motorcycle,144,0,0,762,42,42,236,138,58,330,499901,1412,94611,35914,1021609,30568
1ec0b9bc3eca4b76b2610c519f843762,scene-0500,boston-seaport,n008,40,40,Left turn; large truck turns right; parked vehicles; parking lot; peds,591,27,0,1503,0,119,432,118,20,418,424649,6643,270786,6408,438264,280922
c59fe8015e3743329ec907bc29c93124,scene-0501,boston-seaport,n008,39,39,Parked vehicles; right bend; parked truck; jaywalkers; sitting peds,334,79,0,337,0,0,460,61,0,31,266627,91037,204046,43922,762807,64614
20ec831deb0f44e397497198cbe5a97c,scene-0502,boston-seaport,n008,41,41,Parked truck; right turn; jaywalkers; bike rack; arrive at intersection,193,17,0,300,40,15,193,46,0,28,268664,0,231690,0,658976,244769
27dc2edfb6524c7d8997ac3573ed2f3d,scene-0504,boston-seaport,n008,39,39,Construction zone; cross intersection; peds crossing crosswalk; oncoming bus at intersection; parked car entering the road; sign trailer; bridge,322,0,39,741,0,0,813,144,41,146,348745,21348,206282,0,642607,182748
