scene_token,name,description,location,vehicle,num_samples,duration_s,part,night,rain,construction,pedestrians,busy,turn,parked,bikes,trucks
ed97ee6a3b444ba7800641baab057556,scene-0391,"Go straight, two bicycles, turn right, two bendy busses",boston-seaport,n008,40,19.548797,4,False,False,False,False,False,True,False,False,False
d987908d74794138b07d1237887bb441,scene-0392,"Cross intersection, bicyclist crossing, school bus, bicycle rack, jaywalker, peds, parked scooter",boston-seaport,n008,40,19.501322,4,False,False,False,True,False,True,True,True,True
62696ecd66a3445da436ce2d87ee3501,scene-0393,"Turn right, reflections, parked cars",boston-seaport,n008,40,19.547146,4,False,False,False,False,False,True,True,False,False
181bf34123514c329e2cef72847607a4,scene-0394,"Parked cars, jaywalker",boston-seaport,n008,40,19.500132,4,False,False,False,False,False,False,True,False,False
dbfd4af0e0d744858e796ec69826e673,scene-0395,"Ped walking dog, peds, parking lot, truck, parked motorcycle",boston-seaport,n008,40,19.551057,4,False,False,False,True,False,False,True,True,True
fab5dcdfa43b4cce99da3ddf6718cc2a,scene-0396,"Parked cars, parking lot, peds",boston-seaport,n008,40,19.500709,4,False,False,False,True,False,False,True,False,False
fd2d419d4cf84a2d84922b9b7d2cea4d,scene-0397,"Stroller, peds, dense traffic, turn left",boston-seaport,n008,40,19.548293,4,False,False,False,True,False,True,False,False,False
b519ec833e23450a8bd3340b67f2516b,scene-0398,"Very dense traffic, congestion, overtake car, peds",boston-seaport,n008,41,19.699209,4,False,False,False,True,True,False,False,False,False
36349e9caeff483e9d8d25e9743b9f5b,scene-0399,"Wait at highway-like intersection, many cars, motorcycle, trash cans",singapore-hollandvillage,n015,41,19.901034,4,False,False,False,False,True,True,False,True,False
9f5f2211d6f943a89dd87bbe9703539d,scene-0400,"Wait at highway-like intersection, many cars, truck",singapore-hollandvillage,n015,40,19.499024,4,False,False,False,False,True,True,False,False,True
ced236f5da704cbcb41249bb6ecc8b68,scene-0401,"Turn right, residential area, construction, narrow road, motorcycle",singapore-hollandvillage,n015,40,19.500694,4,False,False,False,False,False,True,False,True,False
1847e3fc11ab466d95f82e6c7031f33d,scene-0402,"Residential area, many cars on the opposite lane, garbage bins",singapore-hollandvillage,n015,40,19.750635,4,False,False,False,False,True,False,False,False,False
f2e4460c1fd149ec8068626837f20013,scene-0403,"Residential area, parked bike, rubbish bins, sitting peds, motorcycle",singapore-hollandvillage,n015,41,19.898779,4,False,False,False,True,False,False,True,True,False
295c6c85275e4376bc8446b4a76504cd,scene-0405,"Residential area, turn right, cross intersection, parked bike, lot of trash bins",singapore-hollandvillage,n015,40,19.550431,4,False,False,False,False,False,True,True,True,False
83ffc453d209404781ea4574d77adb22,scene-0406,"Residential area, many trash cans, jaywalker, ped with bags, parked scooter, parked vehicles",singapore-hollandvillage,n015,40,19.649441,4,False,False,False,True,False,False,True,True,False
c34206e65a1442828b950b0ca52098b7,scene-0407,"Residential area, taxi turn right, rubbish bins (pushable pullable objects), parked bicycles, parked cars",singapore-hollandvillage,n015,40,19.599677,4,False,False,False,False,False,True,True,False,False
268099669c954f429087081530094337,scene-0408,"Residential area, narrow road, overtake stopped car, peds, parked trucks",singapore-hollandvillage,n015,41,19.898839,4,False,False,False,True,False,False,True,False,False
5c6620829a1f492b8482218670aa0541,scene-0410,"Residential area, bicycle, bump",singapore-hollandvillage,n015,40,19.649464,4,False,False,False,False,False,False,False,True,False
ceca737af78440118b7b394a54723454,scene-0411,"Residential area, parked bike, rubbish bins",singapore-hollandvillage,n015,41,19.649989,4,False,False,False,False,False,False,True,True,False
055a607b74e04001adef097225a8661a,scene-0412,"Residential area, rubbish bins, ped holds umbrella",singapore-hollandvillage,n015,41,19.899415,4,False,False,False,True,False,False,False,False,False
5035adcd18d34d4783c2ccb41db998c1,scene-0413,"Nature, trash cans, narrow road, bump, cross intersection, barricade, construction, parked bicycle, trash bags, van turning",singapore-hollandvillage,n015,41,19.900488,4,False,False,False,False,False,True,True,True,False
05d5241d4d5a4c2a9c670dc8c9853c74,scene-0414,"Residential area, turn right, parked bike, narrow road, oncoming vehicle, trash cans",singapore-hollandvillage,n015,41,19.899945,4,False,False,False,False,False,True,True,True,False
3be5ff913abf449bac92ce2d2a4cffa0,scene-0415,"Residential area, movable trash cans, nature, van turn left, ped",singapore-hollandvillage,n015,40,19.499612,4,False,False,False,True,False,True,False,False,False
bd916d78cb3149999182fb3ce4eb8a8d,scene-0416,"Nature, garbage bins, driving uphill on narrow road, peds, oncoming car",singapore-hollandvillage,n015,41,19.851216,4,False,False,False,True,False,False,False,False,False
4b5bf3f4668d44fea9a676e9c4a8a79e,scene-0417,"Nature, overtake parked van, rubbish bins",singapore-hollandvillage,n015,40,19.500128,4,False,False,False,False,False,False,True,False,False
b526c20f7eed49f0886cdb4ba6b733e8,scene-0418,"Nature, construction worker",singapore-hollandvillage,n015,41,19.899919,4,False,False,False,False,False,False,False,False,False
8c84164e752a4ab69d039a07c898f7af,scene-0419,"Residential area, trash cans, stroller, arrive at intersection",singapore-hollandvillage,n015,41,19.898269,4,False,False,False,False,False,True,False,False,False
c7b8d96173bf41dc8df8c0d16adfc71e,scene-0420,"Exit parking lot, turn left, peds, parked bicycle, arrive at intersection",singapore-queenstown,n015,41,19.850103,4,False,False,False,True,False,True,True,True,False
fb255bba9b6a4f37a8894e336d2136f1,scene-0421,"Gate, peds at sidewalk, following by a bus, slope",singapore-queenstown,n015,41,19.850744,4,False,False,False,True,False,False,False,False,True
9ac6dff089a84a6d8f066122443a10db,scene-0422,"Buses, overtake stopped car, peds, arrive at intersection",singapore-queenstown,n015,40,19.499602,4,False,False,False,True,False,True,False,False,False
47cfdbcf14fe47d2a3b9e7e5b46d8a36,scene-0423,"Many peds, peds walking in street, turn left, parking lot",singapore-queenstown,n015,41,19.900497,4,False,False,False,True,False,True,False,False,False
4deb245e67374cd88e64d6557b652841,scene-0424,"Bump, peds, bus, turn left",singapore-queenstown,n015,41,19.849058,4,False,False,False,True,False,True,False,False,True
48ff8fee13c344ed843af3eec8f9b94b,scene-0425,"Turn left, scooter, turn left, bus with advertising",singapore-queenstown,n015,41,19.900524,4,False,False,False,False,False,True,False,True,True
034256c9639044f98da7562ef3de3646,scene-0426,"Bus, unloading van, peds, parking lot, parked bicycles",singapore-queenstown,n015,41,19.89938,5,False,False,False,True,False,False,True,False,True
88abbe4f3b37466791b2ae58490044d9,scene-0427,"Parking lot, many peds, bump, buses, congestion",singapore-queenstown,n015,41,19.649963,5,False,False,False,True,True,False,False,False,False
240d15482599449a9bd0432fbfa688ab,scene-0428,"Avoid congestion, drive uphill, barriers, peds in sidewalk",singapore-queenstown,n015,41,19.898838,5,False,False,False,True,True,False,False,False,False
9c83e438973e4824853e6a38928ca4ff,scene-0429,"Half-open parking garage, parked scooters, oncoming scooter, parked car, peds, barricade",singapore-queenstown,n015,40,19.501218,5,False,False,False,True,False,False,True,True,False
d1455a9d8add42dba52beac59a67259c,scene-0430,"Nature, garbage",singapore-queenstown,n015,41,19.848494,5,False,False,False,False,False,False,False,False,False
c8e6213038884d05907b1edd7e55552e,scene-0431,"Nature, low traffic, ped, parked scooters, closed road, cars",singapore-queenstown,n015,41,19.850174,5,False,False,False,True,False,False,True,False,False
d4c560022dda448dabb0b60fb62dd6ba,scene-0432,"Nature, parking bay, bus stop, many peds, oncoming scooter, bump",singapore-queenstown,n015,40,19.499026,5,False,False,False,True,False,False,False,True,True
f8ef029224b84d14843db98a76a7f4a1,scene-0433,"Unusual buildings, ped, slope, low traffic",singapore-queenstown,n015,41,19.900497,5,False,False,False,True,False,False,False,False,False
e0a212aafd574781b122a6ba66599a1e,scene-0434,"Unusual buildings, crosswalk, bump, low traffic",singapore-queenstown,n015,41,19.849652,5,False,False,False,False,False,False,False,False,False
e2d9a52b37bd4b63b913777ef77b2d4f,scene-0435,"Unusual buildings, slope, turn right, peds, parking lot, parked cars",singapore-queenstown,n015,40,19.65167,5,False,False,False,True,False,True,True,False,False
773e6b4f990f4044bed5ea7036ea7c3b,scene-0436,"Turn left, scooter, arrive at intersection",singapore-queenstown,n015,40,19.50126,5,False,False,False,False,False,True,False,True,False
2a721a8d80e04e4e82709e6150f5196a,scene-0437,"Low traffic, cross intersection, crosswalk, truck, bus",singapore-queenstown,n015,40,19.449281,5,False,False,False,False,False,True,False,False,True
5af1f9db65e04747aa3ca8364037c49b,scene-0438,"Peds, bus stop, barriers",singapore-queenstown,n015,41,19.850757,5,False,False,False,True,False,False,False,False,True
261e8288cf5647e396ab584e210e4ba1,scene-0439,"Parking lot, peds, parked bicycle",singapore-queenstown,n015,41,19.900483,5,False,False,False,True,False,False,True,True,False
64e1ad8a976542ab86c427d714550d06,scene-0440,"Rain, small crane, parking lot",boston-seaport,n008,41,19.850709,5,False,True,False,False,False,False,False,False,False
93481c2504474ca0b21d4abbab2cf3cf,scene-0441,"Rain, cross intersection, lane change, parking lot",boston-seaport,n008,40,19.649458,5,False,True,False,False,False,True,False,False,False
e54f4a36a8b94aebbe4189186dee8f05,scene-0442,"Rain, parked truck trailers, parked cars",boston-seaport,n008,41,19.850708,5,False,True,False,False,False,False,True,False,True
6193fac132614eb1a09dcbf3f359460f,scene-0443,"Rain, crane, parking lot, overtake stopped vehicle, ped",boston-seaport,n008,41,19.849905,5,False,True,False,True,False,False,False,False,False
a2e3c0a763c04e56a5e26611eb69395b,scene-0444,"Rain, parked vehicles, parking lot, bendy bus",boston-seaport,n008,41,19.89992,5,False,True,False,False,False,False,True,False,True
bed12977df5a41dcb97ac69eeae3682c,scene-0445,"Rain, parking lot",boston-seaport,n008,40,19.600231,5,False,True,False,False,False,False,False,False,False
ae643c14ded14e6ea74f8c8605200ed1,scene-0446,"Rain, turn left, turn left",boston-seaport,n008,41,19.849063,5,False,True,False,False,False,True,False,False,False
e757a98aa8794d448f65f5966b8ac954,scene-0447,"Rain, parking lot, turn left",boston-seaport,n008,40,19.499623,5,False,True,False,False,False,True,False,False,False
2575c1870ede486b8568279b4731e47e,scene-0448,"Rain, parked trailers, parked trucks, fence, excavator, barriers, parked cars",boston-seaport,n008,41,19.900509,5,False,True,False,False,False,False,True,False,False
e3d714da71d2477695a055716ede7130,scene-0449,"Rain, parking lot, turn left, barriers, traffic cones",boston-seaport,n008,41,19.901043,5,False,True,False,False,False,True,False,False,False
0ced08ea43754420a23b2fbec667a763,scene-0450,"Rain, parking lot, many trucks, peds",boston-seaport,n008,40,19.499601,5,False,True,False,True,False,False,False,False,False
9f3c8453d03d4df5946444757376b826,scene-0451,"Rain, turn right, truck",boston-seaport,n008,40,19.648929,5,False,True,False,False,False,True,False,False,True
f69f7b4cefb7493bb1a8185f6f01d137,scene-0452,"Rain, wet ground, bendy bus, parked car",boston-seaport,n008,40,19.551567,5,False,True,False,False,False,False,True,False,True
e0b14a8e11994763acba690bbcc3f56a,scene-0453,"Rain, turn right, truck",boston-seaport,n008,41,19.898283,5,False,True,False,False,False,True,False,False,True
b0c4f9a7680142d8add66f69e5f20ecb,scene-0454,"Rain, turn left, bike rack, parking lot",boston-seaport,n008,40,19.648893,5,False,True,False,False,False,True,False,True,False
df0c3cb16cde410eba8eea191765515c,scene-0455,"Rain, bus, jaywalker, parking lot, parked bicycle, peds, bicycle rack",boston-seaport,n008,41,19.84965,5,False,True,False,True,False,False,True,True,True
97ba0e14805b42f292db7f06b6d1121b,scene-0456,"Rain, parking lot, bicycle rack, turn right, crane",boston-seaport,n008,41,19.850703,5,False,True,False,False,False,True,False,True,False
96a410b8fe5e4b57bf69b844bfd4d28c,scene-0457,"Rain, turn right, parking lot, wait at intersection",boston-seaport,n008,41,19.899388,5,False,True,False,False,False,True,False,False,False
634e7fbfe29c4a72b1ceb692b1d2ab44,scene-0458,"Rain, turn left, bus stop, parked cars",boston-seaport,n008,41,19.90049,5,False,True,False,False,False,True,True,False,True
2c96ff6afc9e4cf7bc8b107fce955c1f,scene-0459,"Rain, parking lot, crane",boston-seaport,n008,41,19.849578,5,False,True,False,False,False,False,False,False,False
4a4d09496d594c7385a1ec227bdb3a7f,scene-0461,"Rain, turn right, heavy truck with empty trailer",boston-seaport,n008,41,19.700075,5,False,True,False,False,False,True,False,False,True
36e3167610cc48eabcaad06a72479ac7,scene-0462,"Rain, cross intersection, parking lot, construction vehicle",boston-seaport,n008,41,19.850173,5,False,True,False,False,False,True,False,False,True
48ba943c3d19463a81281bf6a7078eac,scene-0463,"Rain, FedEx truck loaded on trailer, true cone loaded on a van, arrive at intersection, parked cars, several active trucks",boston-seaport,n008,40,19.500168,5,False,True,True,False,False,True,True,False,True
b0644660d7864451bfc4b3432bb5b47e,scene-0464,"Rain, wait at intersection, ped crossing, towed car",boston-seaport,n008,41,19.899927,5,False,True,False,True,False,True,False,False,False
64a3a2d22172406c848f2a92275808ba,scene-0465,"Rain, start at intersection, wet ground, traffic cone loaded on a truck, car overtaking us",boston-seaport,n008,41,19.901076,5,False,True,True,False,False,True,False,False,True
453453c849304ad69741891946d46453,scene-0467,"Rain, wait at intersection, flipped cone, construction, digger, ped",boston-seaport,n008,40,19.89938,5,False,True,True,True,False,True,False,False,False
4efde86424ea4088a43faeb5158ceabf,scene-0468,"Rain, wait at intersection, flipped cone, truck",boston-seaport,n008,41,19.901772,5,False,True,True,False,False,True,False,False,True
1e3f0bd8063a4084b7104345b20bfb80,scene-0469,"Rain, truck, cross intersection, ped, parked cars, bicyclist, sign trailer, bicycle rack",boston-seaport,n008,40,19.50014,5,False,True,False,True,False,True,True,True,True
010fb5bcc7984d0f8f07f99e02366df1,scene-0471,"Rain, parked cars, construction",boston-seaport,n008,40,19.398933,5,False,True,False,False,False,False,True,False,False
54ec146682e24683becfeab4124e8402,scene-0472,"Rain, construction, wheel barrows",boston-seaport,n008,40,19.402819,5,False,True,False,False,False,False,False,False,False
ab40eb69df49448d83628f611b2ca273,scene-0474,"Rain, start at intersection, bridge, railing",boston-seaport,n008,40,19.550481,5,False,True,False,False,False,True,False,False,False
8b60e7e47cde43e0a7fbd66d926de14f,scene-0475,"Rain, bridge, peds shrinking due to raindrops, turn right",boston-seaport,n008,41,19.850161,5,False,True,False,True,False,True,False,False,False
f29904c2bcdc4d78bbcac75a2b30fe38,scene-0476,"Rain, turn right, peds, bridge, peds with umbrellas",boston-seaport,n008,41,19.899382,5,False,True,False,True,False,True,False,False,False
c7780850596641b8ab5f352d16b178e4,scene-0477,"Rain, bridge, peds crossing, peds sidewalk stroller, wet ground",boston-seaport,n008,41,19.899938,5,False,True,False,True,False,False,False,False,False
69e393da7cb54eb6bea7927a2af0d1ee,scene-0478,"Rain, waiting traffic light, oncoming bicyclist, bike rack, peds, reflections",boston-seaport,n008,40,19.450389,5,False,True,False,True,False,False,False,True,False
5fc7c5dfc56b4971b14005bc53f69908,scene-0479,"Rain, many peds, jaywalker, bicycle rack, parked cars",boston-seaport,n008,41,19.750634,5,False,True,False,True,False,False,True,True,False
5c76a3728b8b4d02ae20bd69fb928aa1,scene-0480,"Rain, parked cars, bicycle, parking lot",boston-seaport,n008,40,19.398941,5,False,True,False,False,False,False,True,True,False
a6daedc3063b421cb3a05019e545f925,scene-0499,"Construction zone, workers, parking lot, park motorcycle",boston-seaport,n008,40,19.450362,5,False,False,False,False,False,False,False,True,False
1ec0b9bc3eca4b76b2610c519f843762,scene-0500,"Left turn, large truck turns right, parked vehicles, parking lot, peds",boston-seaport,n008,40,19.647784,5,False,False,False,True,False,True,True,False,True
c59fe8015e3743329ec907bc29c93124,scene-0501,"Parked vehicles, right bend, parked truck, jaywalkers, sitting peds",boston-seaport,n008,39,19.301084,5,False,False,False,True,False,False,True,False,True
20ec831deb0f44e397497198cbe5a97c,scene-0502,"Parked truck, right turn, jaywalkers, bike rack, arrive at intersection",boston-seaport,n008,41,19.69976,5,False,False,False,False,False,True,True,True,True
27dc2edfb6524c7d8997ac3573ed2f3d,scene-0504,"Construction zone, cross intersection, peds crossing crosswalk, oncoming bus at intersection, parked car entering the road, sign trailer, bridge",boston-seaport,n008,39,19.549907,5,False,False,False,True,False,True,True,False,True
8399be3e75814cc793d145986318c45d,scene-0505,"Passing under flyover, pedestrians in sidewalk, oncoming truck",boston-seaport,n008,40,19.499585,5,False,False,False,True,False,False,False,False,True
19dce2ebc7bd4f138aea6d645a4afec7,scene-0506,"Oncoming bus, pedestrians",boston-seaport,n008,40,19.551574,5,False,False,False,True,False,False,False,False,True
aee27b55da77468ba444357348f5cf88,scene-0507,"Parked cars, peds, construction zone, oncoming truck, peds walking on road",boston-seaport,n008,41,19.799312,5,False,False,False,True,False,False,True,False,True
862a468e56954dc9a833a9eb3ebd884b,scene-0508,"Construction zone, roundabout junction",boston-seaport,n008,41,19.750082,5,False,False,False,False,False,False,False,False,False
7809330e0345423ab6212787edf3561b,scene-0509,"Multi-storey carpark, oncoming truck, parked truck, parked motorcycle",boston-seaport,n008,40,19.551011,5,False,False,False,False,False,False,True,True,True
ccf96ecd7161425ba7c5b5dbad79b600,scene-0510,"Turn left, parking lot, bicycle rack, ped, parked bicycles, pedestrians",boston-seaport,n008,41,19.551592,5,False,False,False,True,False,True,True,True,False
2bd47eabb64d4499862388cec180a7d1,scene-0511,"Car attempting to park, peds, parked motorcycle, parked bicycles, parking lot, ped picking up object on road, parked scooter, parked trucks, bicycle rack",boston-seaport,n008,41,19.85128,5,False,False,False,True,False,False,True,True,False
befb96098dc14988ac468a6bd3cbd4a0,scene-0512,"Right bend, parked motorcyle, parked bicycles, parked truck, parking lot",boston-seaport,n008,40,19.549368,5,False,False,False,False,False,False,True,False,True
e333874a12d64a7d956f23fe6a4c5c62,scene-0513,"Right bend, construction vehicles, an array of advertisement boards, big trash bins",boston-seaport,n008,40,19.597488,5,False,False,False,False,False,False,False,False,False
49eb09ab4c4142268131125d6e619a0c,scene-0514,"Waiting to turn left, oncoming traffic, parking lot, peds",boston-seaport,n008,40,19.649436,5,False,False,False,True,False,True,False,False,False
02f1e5e2fc544798aad223f5ae5e8440,scene-0515,"Parking lot, construction zone",boston-seaport,n008,41,19.89879,5,False,False,False,False,False,False,False,False,False
55638ae3a8b34572aef756ee7fbce0df,scene-0517,"Construction zone, constructing vehicles, pedestrian, parking lot",boston-seaport,n008,40,19.499591,5,False,False,False,True,False,False,False,False,False
1c76efe7d0b048bc815c0445eeaa76ab,scene-0518,"Parking lot, peds, parked motorcyle, bicycle racks, oncoming traffic, turn left, car exiting parking lot, car being unloaded",boston-seaport,n008,41,19.849111,5,False,False,False,True,False,True,True,True,False
b07358651c604e2d83da7c4d4755de73,scene-0519,"Passing under flyover, oncoming truck, pedestrians, parked cars",boston-seaport,n008,41,19.951322,5,False,False,False,True,False,False,True,False,True
26a6b03c8e2f4e6692f174a7074e54ff,scene-0520,"Pedestrian, parked vehicles",boston-seaport,n008,41,19.749501,5,False,False,False,True,False,False,True,False,False
4962cb207a824e57bd10a2af49354b16,scene-0521,"Parking lot, ped, parked bicycle, peds crossing crosswalk",boston-seaport,n008,40,19.500143,5,False,False,False,True,False,False,True,True,False
2abb3f3517c64446a5768df5665da49d,scene-0522,"Parked bicycle, pedestrian, parked cars, cyclist, construction zone",boston-seaport,n008,40,19.498467,5,False,False,False,True,False,False,True,True,False
d7bacba9119840f78f3c804134ceece0,scene-0523,"Oncoming bus, parked car on center divider, pedestrian, roundabout, parked trucks",boston-seaport,n008,40,19.500684,5,False,False,False,True,False,False,True,False,True
6a24a80e2ea3493c81f5fdb9fe78c28a,scene-0524,"Parking lot, parked truck, pedestrian, oncoming truck",boston-seaport,n008,41,19.750638,5,False,False,False,True,False,False,True,False,True
d6e6f5d622474271b695f4c7f07df7bb,scene-0525,"Turn right, parking lot, peds waiting, parked cars",boston-seaport,n008,40,19.501826,5,False,False,False,True,False,True,True,False,False
827712f3e79340d8878de0202c5b3960,scene-0526,"Parking lot, wide biaising for parked cars, pedestrian",boston-seaport,n008,41,19.900488,5,False,False,False,True,False,False,True,False,False
44f25e0b668e4077abf57f3df320bb57,scene-0527,"Parking lot, lorry containers, pedestrian and dog, large truck",boston-seaport,n008,41,19.799312,5,False,False,False,True,False,False,False,False,True
da41ecbc644b4915b84bb732e35ebf8c,scene-0528,"Avoiding large truck with oncoming car, garbage bins, trucks",boston-seaport,n008,40,19.499067,5,False,False,False,False,False,False,False,False,True
77b27e26bf6d4c38859ccfa076cee51d,scene-0529,"Parked cars, parking lot",boston-seaport,n008,41,19.902143,5,False,False,False,False,False,False,True,False,False
4f18d9a7ed374a0fb93c026589dcf9a0,scene-0530,"Parked cars, parking lot, container, stop at intersection",boston-seaport,n008,41,19.800957,5,False,False,False,False,False,True,True,False,False
37a37b06ba5e4f978fc6cb77e90f2498,scene-0531,"Turn right, oncoming traffic, parking lot parked trucks, containers",boston-seaport,n008,41,19.900503,5,False,False,False,False,False,True,True,False,False
8c45a7a9142f4f848d463cc46843db71,scene-0532,"Many trash cans, wait at intersection, parked heavy trucks, bicyclist crossing the road",boston-seaport,n008,40,19.599107,5,False,False,False,True,False,True,True,False,False
0c12123d57594f4d81d32fd4aa89fb1f,scene-0533,"Parked cars, pedestrian, animal",boston-seaport,n008,40,19.601338,5,False,False,False,True,False,False,True,False,False
82024d9f5f7f46dba436cd93c27173c7,scene-0534,"Parked cars, pedestrian, parked truck, moving forklift, construction zone, warehouse, pedestrian inside the truck container",boston-seaport,n008,41,19.751758,5,False,False,False,True,False,False,True,False,True
7b4a37ecca84421fbc22ad15e8b00ed8,scene-0535,"Construction zones, construction vehicle, stopped at the intersection",boston-seaport,n008,41,19.899405,6,False,False,False,False,False,True,False,False,True
6b80170cd8404e6298d353bf1fa8dc0c,scene-0536,"Turning right at intersection, narrow path, cars, pedestrian",boston-seaport,n008,40,19.652465,6,False,False,False,True,False,True,False,False,False
3034b3f33e1d49f4a7b6c84bdea57004,scene-0537,"Construction zones, construction vehicle, pedestrian, oncoming vehicles",boston-seaport,n008,41,19.598545,6,False,False,False,True,False,False,False,False,True
5890face846e47a899246159b7c30bd7,scene-0538,"Ton of pedestrians in park, parking lot, parked motorcycles, parked bicycles, jaywalkers",boston-seaport,n008,41,19.599679,6,False,False,False,True,False,False,True,False,False
2f0e54af35964a3fb347359836bec035,scene-0539,"Jaywalkers, bicycle racks, bus, parked scooters, parked bicycles, many peds, cross intersection",boston-seaport,n008,41,19.900498,6,False,False,False,True,False,True,True,True,True
788c5502523f4d01b3a8de47ec3dadfb,scene-0541,"Parked truck, parked cars, pedestrian crossing",boston-seaport,n008,41,19.748412,6,False,False,False,True,False,False,True,False,True
f12b4e7fb95646ec9dac305076024bb9,scene-0542,Blinking traffic light,boston-seaport,n008,40,19.601838,6,False,False,False,False,False,False,False,False,False
c7604a179ea94e45857ec2c16416e5ad,scene-0543,"Oncoming truck, pedestrian, parking lot, parked cars by the side",boston-seaport,n008,40,19.49965,6,False,False,False,True,False,False,True,False,True
643ee37539844cb2b0453fd031a3afdd,scene-0544,"Parked cars, peds, pedestrian crossing with pet",boston-seaport,n008,41,19.898853,6,False,False,False,True,False,False,True,False,False
f7d01e23508040c2aec430e8da13fb76,scene-0545,"Pedestrian, parked cars, parked bicycles",boston-seaport,n008,41,19.899399,6,False,False,False,True,False,False,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,scene-0546,"Wait at intersection, peds, parked cars, wait to turn right, peds crossing crosswalk",boston-seaport,n008,41,19.902696,6,False,False,False,True,False,True,True,False,False
16e50a63b809463099cb4c378fe0641e,scene-0552,"Bendy bus, school bus, parking lot, turn left, parked bus, overtake truck",boston-seaport,n008,41,19.848511,6,False,False,False,False,False,True,True,False,True
6f83169d067343658251f72e1dd17dbc,scene-0553,"Wait at intersection, bicycle, large truck, peds crossing crosswalk, ped with stroller",boston-seaport,n008,41,19.900489,6,False,False,False,True,False,True,False,True,True
f2541977a00a448db9b46a32187d9059,scene-0554,"Wait at intersection, ped crossing, ped with stroller, cyclist, barriers",boston-seaport,n008,41,19.898268,6,False,False,False,True,False,True,False,False,False
3363f396bb43405fbdd17d65dc123d4e,scene-0555,"Cross intersection, construction, big truck",boston-seaport,n008,40,19.600788,6,False,False,False,False,False,True,False,False,True
b94fbf78579f4ff5ab5dbd897d5e3199,scene-0556,"Turn left, oncoming vehicle, pedestrian, parked truck, passengers exiting car",boston-seaport,n008,40,19.449285,6,False,False,False,True,False,True,True,False,True
3f90afe9f7dc49399347ae1626502aed,scene-0557,"Parked cars, pedestrian, stopped at intersection, oncoming vehicle",boston-seaport,n008,40,19.548253,6,False,False,False,True,False,True,True,False,False
952cb0bcd89b4ca4b904cdcbbf595523,scene-0558,"Turning right, parked cars, peds, parked bicycle",boston-seaport,n008,41,19.799885,6,False,False,False,True,False,True,True,True,False
0e7ede02718341558414865d5c604745,scene-0559,"Passing intersection, pedestrian, parked cars, construction zone, construction vehicles",boston-seaport,n008,41,19.753401,6,False,False,False,True,False,True,True,False,False
44c9089913db4d4ab839a2fcb35989ed,scene-0560,"Arrive at intersection, parked cars, statue, peds, ped with stroller, flag, bendy bus",boston-seaport,n008,40,19.497974,6,False,False,False,True,False,True,True,False,True
ed242d80ccb34b139aaf9ab89859332e,scene-0561,"Wait at intersection, turning left, cars turning together, parking lot",boston-seaport,n008,40,19.550447,6,False,False,False,False,False,True,False,False,False
30a1a4ccd60047b4a22ee3bf0645f3ad,scene-0562,"Parked cars, pedestrians, pedestrians on flyover, parked bicycles on bikeracks, barricades, passing below flyover",boston-seaport,n008,40,19.549382,6,False,False,False,True,False,False,True,False,False
8e3364691ee94c698458e0913a29af78,scene-0563,"Change lane and stop, slight traffic congestion due to traffic light, ped on overpass, parked cars, cyclist",boston-seaport,n008,40,19.551551,6,False,False,False,True,True,False,True,False,False
84e056bd8e994362a37cba45c0f75558,scene-0564,"Parked car, pedestrian, turning right, construction zone",boston-seaport,n008,40,19.4996,6,False,False,False,True,False,True,True,False,False
54f56f80350b4c07af598ee87cf3886a,scene-0565,"Turning right, pedestrian with suitcase, pedestrian, construction zone, parked car",boston-seaport,n008,40,19.499588,6,False,False,False,True,False,True,True,False,False
58af378ff68b49c99aabf320dca1ee25,scene-0566,"Rain, turn right, parked cars, car turning around",boston-seaport,n008,41,19.901042,6,False,True,False,False,False,True,True,False,False
1f23540a109243438a5e3bd47e70105d,scene-0568,"Rain, parked cars, parked truck on the lane",boston-seaport,n008,41,19.849607,6,False,True,False,False,False,False,True,False,True
0b8948ee96ac46faad405bf1ffc70bb1,scene-0570,"Rain, wait at intersection, turn right, bus, truck, many parked trucks",boston-seaport,n008,40,19.55107,6,False,True,False,False,False,True,True,False,True
673ce9bdd9254fff82a524653a07b57f,scene-0571,"Rain, many parked trucks, cross intersection",boston-seaport,n008,41,19.899385,6,False,True,False,False,False,True,True,False,False
dbd9183e1278475ea54761297e004b04,scene-0572,"Rain, parked trailers, fence, parked cars, flipped barriers and cones",boston-seaport,n008,41,19.649993,6,False,True,False,False,False,False,True,False,False
47a73fb6a41a4c4b9fe2897254dd3671,scene-0573,"Rain, parked cars, ped, parked trucks, construction vehicle",boston-seaport,n008,41,19.898803,6,False,True,False,True,False,False,True,False,True
08be42eb2186411d8e2201225329f1c6,scene-0574,"Rain, turn left, parked cars, wait at intersection",boston-seaport,n008,40,19.500724,6,False,True,False,False,False,True,True,False,False
e329b73341204af7a9de29e65291ce1c,scene-0575,"Rain, parked cars, cones, construction workers",boston-seaport,n008,40,19.649995,6,False,True,False,False,False,False,True,False,False
6946bd49ebe648b7a8c4555774059bc8,scene-0576,"Rain, construction, ped on road, turn right",boston-seaport,n008,40,19.49908,6,False,True,False,True,False,True,False,False,False
482edf83eb664fdf90204c1830abe648,scene-0577,"Rain, turn right, bicycle rack, cross intersection, parking lot",boston-seaport,n008,41,19.851276,6,False,True,False,False,False,True,False,True,False
